b'\xaa[E]', 2024-05-08 02:53:59.415850
b'\xaa[E]', 2024-05-08 02:54:04.404882
b'\xaa[E]', 2024-05-08 02:54:09.402280
b'\xaa[E]', 2024-05-08 02:54:14.426077
b'\xaa[E]', 2024-05-08 03:07:49.180838
b'\xaa[E]', 2024-05-08 03:07:54.162064
b'\xaa[E]', 2024-05-08 03:07:59.164257
b'\xaa[E]', 2024-05-08 03:08:04.161248
b'\xaa[E]', 2024-05-08 03:08:09.162960
b'\xaa[E]', 2024-05-08 03:08:14.161322
b'\xaa[E]', 2024-05-08 03:08:19.165571
b'\xaa[E]', 2024-05-08 03:08:24.166615
b'\xaa[E]', 2024-05-08 03:08:29.153404
b'\xaa[E]', 2024-05-08 03:08:34.153615
b'\xaa[E]', 2024-05-08 03:08:39.150647
b'\xaa[E]', 2024-05-08 03:08:44.150692
b'\xaa[E]', 2024-05-08 03:08:49.175699
b'\xaa[E]', 2024-05-08 03:08:54.151482
b'\xaa[E]', 2024-05-08 03:08:59.151035
b'\xaa[E]', 2024-05-08 03:09:04.147360
b'\xaa[E]', 2024-05-08 03:09:09.163364
b'\xaa[E]', 2024-05-08 03:09:14.144168
b'\xaa[E]', 2024-05-08 03:09:19.138844
b'\xaa[E]', 2024-05-08 03:09:24.137786
b'\xaa[E]', 2024-05-08 03:09:29.134513
b'\xaa[E]', 2024-05-08 03:09:34.131610
b'\xaa[E]', 2024-05-08 03:09:39.130116
b'\xaa[E]', 2024-05-08 03:09:44.137834
b'\xaa[E]', 2024-05-08 03:09:49.130812
b'\xaa[E]', 2024-05-08 03:09:54.149569
b'\xaa[E]', 2024-05-08 03:09:59.130435
b'\xaa[E]', 2024-05-08 03:10:04.119394
b'\xaa[E]', 2024-05-08 03:10:09.116919
b'\xaa[E]', 2024-05-08 03:10:14.115540
b'\xaa[E]', 2024-05-08 03:10:19.117618
b'\xaa[E]', 2024-05-08 03:10:24.120786
b'\xaa[E]', 2024-05-08 03:10:29.109614
b'\xaa[E]', 2024-05-08 03:10:34.109966
b'\xaa[E]', 2024-05-08 03:10:39.110116
b'\xaa[E]', 2024-05-08 03:10:44.106136
b'\xaa[E]', 2024-05-08 03:10:49.105449
b'\xaa[E]', 2024-05-08 03:10:54.107253
b'\xaa[E]', 2024-05-08 03:10:59.098730
b'\xaa[E]', 2024-05-08 03:11:04.118608
b'\xaa[E]', 2024-05-08 03:11:09.096107
b'\xaa[E]', 2024-05-08 03:11:14.096270
b'\xaa[E]', 2024-05-08 03:11:19.095064
b'\xaa[E]', 2024-05-08 03:11:24.099900
b'\xaa[E]', 2024-05-08 03:11:29.096140
b'\xaa[E]', 2024-05-08 03:11:34.105305
b'\xaa[E]', 2024-05-08 03:11:39.085332
b'\xaa[E]', 2024-05-08 03:11:44.085996
b'\xaa[E]', 2024-05-08 03:11:49.083423
b'\xaa[E]', 2024-05-08 03:11:54.084052
b'\xaa[E]', 2024-05-08 03:11:59.082655
b'\xaa[E]', 2024-05-08 03:12:04.071379
b'\xaa[E]', 2024-05-08 03:12:09.074440
b'\xaa[E]', 2024-05-08 03:12:14.073786
b'\xaa[E]', 2024-05-08 03:12:19.072898
b'\xaa[E]', 2024-05-08 03:17:58.984397
b'\xaa[E]', 2024-05-08 03:18:03.982176
b'\xaa[E]', 2024-05-08 03:18:08.984380
b'\xaa[E]', 2024-05-08 03:18:13.971044
b'\xaa[E]', 2024-05-08 03:18:18.976229
b'\xaa[E]', 2024-05-08 03:18:23.971923
b'\xaa[E]', 2024-05-08 03:18:28.975715
b'\xaa[E]', 2024-05-08 03:18:33.976868
b'\xaa[E]', 2024-05-08 03:18:38.974468
b'\xaa[E]', 2024-05-08 03:18:43.975181
b'\xaa[E]', 2024-05-08 03:18:48.962967
b'\xaa[E]', 2024-05-08 03:18:53.964470
b'\xaa[E]', 2024-05-08 03:18:58.966515
b'\xaa[E]', 2024-05-08 03:19:03.965962
b'\xaa[E]', 2024-05-08 03:19:08.963296
b'\xaa[E]', 2024-05-08 03:19:13.953750
b'\xaa[E]', 2024-05-08 03:19:18.956361
b'\xaa[E]', 2024-05-08 03:19:23.955578
b'\xaa[E]', 2024-05-08 03:19:28.957065
b'\xaa[E]', 2024-05-08 03:19:33.953558
b'\xaa[E]', 2024-05-08 03:19:38.960127
b'\xaa[E]', 2024-05-08 03:19:43.954587
b'\xaa[E]', 2024-05-08 03:19:48.944921
b'\xaa[E]', 2024-05-08 03:19:53.966832
b'\xaa[E]', 2024-05-08 03:19:58.947590
b'\xaa[E]', 2024-05-08 03:20:03.945651
b'\xaa[E]', 2024-05-08 03:20:08.961239
b'\xaa[E]', 2024-05-08 03:20:13.944935
b'\xaa[E]', 2024-05-08 03:20:18.936857
b'\xaa[E]', 2024-05-08 03:20:23.935662
b'\xaa[E]', 2024-05-08 03:20:28.939962
b'\xaa[E]', 2024-05-08 03:20:33.938886
b'\xaa[E]', 2024-05-08 03:20:38.956986
b'\xaa[E]', 2024-05-08 03:20:43.936640
b'\xaa[E]', 2024-05-08 03:20:48.935461
b'\xaa[E]', 2024-05-08 03:20:53.925748
b'\xaa[E]', 2024-05-08 03:20:58.927996
b'\xaa[E]', 2024-05-08 03:21:03.973344
b'\xaa[E]', 2024-05-08 03:21:08.927403
b'\xaa[E]', 2024-05-08 03:21:13.926252
b'\xaa[E]', 2024-05-08 03:21:18.926933
b'\xaa[E]', 2024-05-08 03:21:23.928605
